episode,reward,loss,epsilon
481,-55.07268142700195,0.0040774415247142315,0.05000000074505806
482,-86.04845428466797,0.004865910392254591,0.05000000074505806
483,-83.26597595214844,0.005173284560441971,0.05000000074505806
484,-48.891754150390625,0.004729719832539558,0.05000000074505806
485,-42.774227142333984,0.004785303957760334,0.05000000074505806
486,-78.69587707519531,0.004913276992738247,0.05000000074505806
487,-38.84587478637695,0.004657320212572813,0.05000000074505806
488,-80.01649475097656,0.00534910848364234,0.05000000074505806
489,-17.36237144470215,0.00512487068772316,0.05000000074505806
490,-47.9932975769043,0.004927435889840126,0.05000000074505806
491,-24.479381561279297,0.005058352369815111,0.05000000074505806
492,-37.95979309082031,0.004433616995811462,0.05000000074505806
493,-62.295875549316406,0.004477525129914284,0.05000000074505806
494,-80.76181030273438,0.004429764114320278,0.05000000074505806
495,-87.0737075805664,0.004490652121603489,0.05000000074505806
496,-72.86546325683594,0.004817669279873371,0.05000000074505806
497,-83.71495056152344,0.005048730410635471,0.05000000074505806
498,-93.72113037109375,0.004691160283982754,0.05000000074505806
499,-72.90567016601562,0.004551051650196314,0.05000000074505806
500,-36.222679138183594,0.004507370293140411,0.05000000074505806
501,-29.207731246948242,0.004530198406428099,0.05000000074505806
502,-63.958763122558594,0.004735887981951237,0.05000000074505806
503,-76.99948120117188,0.004506758879870176,0.05000000074505806
504,-62.9467658996582,0.004212385043501854,0.05000000074505806
505,-97.99845123291016,0.0042922617867589,0.05000000074505806
506,-73.3190689086914,0.0041434126906096935,0.05000000074505806
507,-19.287628173828125,0.004091754090040922,0.05000000074505806
508,-83.55206298828125,0.005045357160270214,0.05000000074505806
509,-52.8659782409668,0.004629487171769142,0.05000000074505806
510,-56.739173889160156,0.0044998000375926495,0.05000000074505806
511,-96.08814239501953,0.0043891496025025845,0.05000000074505806
512,-67.2134017944336,0.004787107929587364,0.05000000074505806
513,-70.70928192138672,0.0048035504296422005,0.05000000074505806
514,-30.38608169555664,0.00452796183526516,0.05000000074505806
515,-29.950000762939453,0.004629385657608509,0.05000000074505806
516,-82.27371215820312,0.004289903212338686,0.05000000074505806
517,-94.9262924194336,0.004425283055752516,0.05000000074505806
518,-14.298453330993652,0.0038672054652124643,0.05000000074505806
519,-83.87113189697266,0.003901611315086484,0.05000000074505806
520,-36.406185150146484,0.005192885175347328,0.05000000074505806
521,-63.37525939941406,0.005246130749583244,0.05000000074505806
522,-85.97370910644531,0.004860440734773874,0.05000000074505806
523,-90.6855697631836,0.004866439383476973,0.05000000074505806
524,-86.99381256103516,0.005262505728751421,0.05000000074505806
525,-78.25566864013672,0.005478391889482737,0.05000000074505806
526,-91.67886352539062,0.004742028657346964,0.05000000074505806
527,-47.668556213378906,0.0045216758735477924,0.05000000074505806
528,-1.113402009010315,0.005186738446354866,0.05000000074505806
529,-47.834964752197266,0.005044781137257814,0.05000000074505806
530,-56.282474517822266,0.004961511120200157,0.05000000074505806
531,-21.85979461669922,0.005064891651272774,0.05000000074505806
532,-48.034019470214844,0.004857292398810387,0.05000000074505806
533,-35.6159782409668,0.004719191696494818,0.05000000074505806
534,-38.314632415771484,0.004950725473463535,0.05000000074505806
535,-66.4448471069336,0.0047891768626868725,0.05000000074505806
536,-7.994845390319824,0.004807077813893557,0.05000000074505806
537,-81.26958465576172,0.005024368409067392,0.05000000074505806
538,-65.17732238769531,0.005209596827626228,0.05000000074505806
539,-95.54793548583984,0.005370686762034893,0.05000000074505806
540,-67.59123992919922,0.004934067837893963,0.05000000074505806
541,-100.97628784179688,0.005071484949439764,0.05000000074505806
542,-33.25360870361328,0.005264915060251951,0.05000000074505806
543,-97.48917388916016,0.0055243573151528835,0.05000000074505806
544,-66.36546325683594,0.005710216239094734,0.05000000074505806
545,-89.67989349365234,0.005814839154481888,0.05000000074505806
546,-82.9185562133789,0.00494937039911747,0.05000000074505806
547,-38.04999923706055,0.004930972587317228,0.05000000074505806
548,-64.1824722290039,0.004476625006645918,0.05000000074505806
549,-96.44587707519531,0.004303676076233387,0.05000000074505806
550,-59.720619201660156,0.004765689838677645,0.05000000074505806
551,-32.1226806640625,0.004659661091864109,0.05000000074505806
552,-17.486597061157227,0.004200050141662359,0.05000000074505806
553,-62.104583740234375,0.004408965352922678,0.05000000074505806
554,-56.6525764465332,0.005293539259582758,0.05000000074505806
555,-99.30412292480469,0.005170101299881935,0.05000000074505806
556,-72.00618743896484,0.004067376255989075,0.05000000074505806
557,-79.83763122558594,0.004164297133684158,0.05000000074505806
558,-70.217529296875,0.004335880745202303,0.05000000074505806
559,-81.0953598022461,0.004177278373390436,0.05000000074505806
560,-70.28350830078125,0.004436311312019825,0.05000000074505806
561,-78.11907196044922,0.00412781024351716,0.05000000074505806
562,-86.95979309082031,0.003908759914338589,0.05000000074505806
563,-50.226802825927734,0.003835658309981227,0.05000000074505806
564,-92.98298645019531,0.004029079340398312,0.05000000074505806
565,-48.645877838134766,0.004082965664565563,0.05000000074505806
566,-74.68917846679688,0.003853234928101301,0.05000000074505806
567,-59.220619201660156,0.003947192803025246,0.05000000074505806
568,-72.75,0.00400690920650959,0.05000000074505806
569,-76.57886505126953,0.004119816701859236,0.05000000074505806
570,-62.38298797607422,0.004118837416172028,0.05000000074505806
571,-98.60154724121094,0.004246857017278671,0.05000000074505806
572,-99.43827056884766,0.005255543626844883,0.05000000074505806
573,-60.594844818115234,0.00516800070181489,0.05000000074505806
574,-37.15824890136719,0.004045182839035988,0.05000000074505806
575,-60.664432525634766,0.004094960633665323,0.05000000074505806
576,-24.1783504486084,0.00454753590747714,0.05000000074505806
577,-93.94845581054688,0.004356009885668755,0.05000000074505806
578,-24.964433670043945,0.004379650112241507,0.05000000074505806
579,-69.27629089355469,0.004319606348872185,0.05000000074505806
580,-79.21546173095703,0.003601246513426304,0.05000000074505806
581,-82.21855926513672,0.0035732663236558437,0.05000000074505806
582,-19.75206184387207,0.003987762611359358,0.05000000074505806
583,-39.43499755859375,0.00393159594386816,0.05000000074505806
584,-56.82938003540039,0.004517002031207085,0.05000000074505806
585,-54.69690704345703,0.00443817675113678,0.05000000074505806
586,-26.06134033203125,0.004263085778802633,0.05000000074505806
587,-72.48917388916016,0.004175479058176279,0.05000000074505806
588,-70.60773468017578,0.004228037316352129,0.05000000074505806
589,-48.915462493896484,0.00423468928784132,0.05000000074505806
590,-3.6675257682800293,0.004894234240055084,0.05000000074505806
591,-91.86598205566406,0.004870143719017506,0.05000000074505806
592,-69.0582504272461,0.004402272868901491,0.05000000074505806
593,-41.04742431640625,0.004333749879151583,0.05000000074505806
594,-73.02783203125,0.005028706509619951,0.05000000074505806
595,-1.123711347579956,0.004667299799621105,0.05000000074505806
596,-87.16288757324219,0.004895585589110851,0.05000000074505806
597,-59.25927734375,0.004935891833156347,0.05000000074505806
598,-63.597816467285156,0.004043789114803076,0.05000000074505806
599,-94.02577209472656,0.004345805384218693,0.05000000074505806
600,-20.5510311126709,0.00454305624589324,0.05000000074505806
601,-90.20463562011719,0.004417626652866602,0.05000000074505806
602,-94.29020690917969,0.004255739040672779,0.05000000074505806
603,-94.45463562011719,0.004744458943605423,0.05000000074505806
604,-99.85566711425781,0.0043155536986887455,0.05000000074505806
605,-16.19690704345703,0.004293426871299744,0.05000000074505806
606,-40.527320861816406,0.0044984761625528336,0.05000000074505806
607,-93.16907501220703,0.0043358709663152695,0.05000000074505806
608,-83.1041259765625,0.005046909675002098,0.05000000074505806
609,-104.40258026123047,0.005118488799780607,0.05000000074505806
610,-78.04432678222656,0.004669055342674255,0.05000000074505806
611,-83.12783813476562,0.004805998411029577,0.05000000074505806
612,-65.69535827636719,0.0054875947535037994,0.05000000074505806
613,-34.99587631225586,0.005382194183766842,0.05000000074505806
614,-69.82731628417969,0.005022092256695032,0.05000000074505806
615,-67.00721740722656,0.004871767479926348,0.05000000074505806
616,-82.02886962890625,0.005342049058526754,0.05000000074505806
617,-59.54742431640625,0.005424431059509516,0.05000000074505806
618,-105.45721435546875,0.005596658680588007,0.05000000074505806
619,-93.86185455322266,0.005677516106516123,0.05000000074505806
620,-67.40103149414062,0.0051499842666089535,0.05000000074505806
621,-2.34536075592041,0.005452177487313747,0.05000000074505806
622,-70.18144226074219,0.005264421924948692,0.05000000074505806
623,-2.929896831512451,0.0051913815550506115,0.05000000074505806
624,-82.1092758178711,0.004178500268608332,0.05000000074505806
625,-34.46907043457031,0.004044360481202602,0.05000000074505806
626,-89.55464172363281,0.005000224802643061,0.05000000074505806
627,-99.57577514648438,0.0050216191448271275,0.05000000074505806
628,-70.15361022949219,0.004693610593676567,0.05000000074505806
629,-80.37101745605469,0.004732873290777206,0.05000000074505806
630,-19.753093719482422,0.00541831087321043,0.05000000074505806
631,-68.50051879882812,0.005265679210424423,0.05000000074505806
632,-59.25360870361328,0.005457069259136915,0.05000000074505806
633,-6.213402271270752,0.005079626105725765,0.05000000074505806
634,-82.57938385009766,0.005350950174033642,0.05000000074505806
635,-101.1543197631836,0.005215059965848923,0.05000000074505806
636,-86.05928039550781,0.004937396384775639,0.05000000074505806
637,-63.792266845703125,0.004829239100217819,0.05000000074505806
638,-26.478349685668945,0.0050266943871974945,0.05000000074505806
639,-11.72010326385498,0.005049817729741335,0.05000000074505806
640,-91.59741973876953,0.004999448079615831,0.05000000074505806
641,-33.14381408691406,0.0053227730095386505,0.05000000074505806
642,-61.626556396484375,0.005624798592180014,0.05000000074505806
643,-55.18402099609375,0.005402562208473682,0.05000000074505806
644,-84.04071807861328,0.0047267889603972435,0.05000000074505806
645,-46.1273193359375,0.0047964779660105705,0.05000000074505806
646,-27.541236877441406,0.0055749486200511456,0.05000000074505806
647,-19.30876350402832,0.005420443136245012,0.05000000074505806
648,-68.04432678222656,0.004866351373493671,0.05000000074505806
649,-38.41752624511719,0.004763229284435511,0.05000000074505806
650,-90.89639282226562,0.004828594159334898,0.05000000074505806
651,-97.28917694091797,0.004865189082920551,0.05000000074505806
652,-92.39742279052734,0.004823808092623949,0.05000000074505806
653,-60.42061996459961,0.0049780625849962234,0.05000000074505806
654,-66.79691314697266,0.004767186939716339,0.05000000074505806
655,-97.84638977050781,0.004883639980107546,0.05000000074505806
656,-19.2036075592041,0.0054374877363443375,0.05000000074505806
657,-84.4680404663086,0.0056130546145141125,0.05000000074505806
658,-23.043813705444336,0.004947558511048555,0.05000000074505806
659,-94.6319580078125,0.005166428629308939,0.05000000074505806
660,-93.61701202392578,0.004163120873272419,0.05000000074505806
661,-79.7319564819336,0.004263626411557198,0.05000000074505806
662,-93.51451873779297,0.005000805016607046,0.05000000074505806
663,-90.84175109863281,0.005140539258718491,0.05000000074505806
664,-93.22422790527344,0.0046804011799395084,0.05000000074505806
665,-57.22319412231445,0.004931146278977394,0.05000000074505806
666,-40.60464096069336,0.005848615895956755,0.05000000074505806
667,-13.544845581054688,0.005585601087659597,0.05000000074505806
668,-77.43608093261719,0.004864618647843599,0.05000000074505806
669,-76.79278564453125,0.005144152324646711,0.05000000074505806
670,-33.57783508300781,0.0051805321127176285,0.05000000074505806
671,-52.326805114746094,0.005396067630499601,0.05000000074505806
672,-95.58041381835938,0.005647026933729649,0.05000000074505806
673,-50.24226760864258,0.005574888549745083,0.05000000074505806
674,-34.62371063232422,0.006029716692864895,0.05000000074505806
675,-58.86855697631836,0.005894234869629145,0.05000000074505806
676,-69.52783203125,0.005610819905996323,0.05000000074505806
677,-78.14948272705078,0.0055045089684426785,0.05000000074505806
678,-74.41700744628906,0.005574969109147787,0.05000000074505806
679,-68.98505401611328,0.005284694954752922,0.05000000074505806
680,-12.478350639343262,0.0051080756820738316,0.05000000074505806
681,-81.93041229248047,0.005009923595935106,0.05000000074505806
682,-91.42216491699219,0.005254037212580442,0.05000000074505806
683,-66.21686553955078,0.005227074958384037,0.05000000074505806
684,-89.53092956542969,0.0056915306486189365,0.05000000074505806
685,-78.95773315429688,0.005717948544770479,0.05000000074505806
686,-26.9443302154541,0.004301916807889938,0.05000000074505806
687,-4.2664947509765625,0.004172502551227808,0.05000000074505806
688,-34.86443328857422,0.004377420525997877,0.05000000074505806
689,-97.38298797607422,0.0042958613485097885,0.05000000074505806
690,-70.28865814208984,0.004203784745186567,0.05000000074505806
691,-64.83247375488281,0.003983641043305397,0.05000000074505806
692,-104.22164916992188,0.0046745045110583305,0.05000000074505806
693,-93.79020690917969,0.004775215405970812,0.05000000074505806
694,-50.52163314819336,0.004370505455881357,0.05000000074505806
695,-98.89579010009766,0.004464379046112299,0.05000000074505806
696,-62.05824661254883,0.00450437655672431,0.05000000074505806
697,-70.05257415771484,0.004466517362743616,0.05000000074505806
698,-15.145875930786133,0.004905169364064932,0.05000000074505806
699,-50.283809661865234,0.004818071145564318,0.05000000074505806
700,-70.54071807861328,0.004804777447134256,0.05000000074505806
701,-81.26237487792969,0.004703823942691088,0.05000000074505806
702,-38.81185531616211,0.004971305839717388,0.05000000074505806
703,-16.709278106689453,0.005379009991884232,0.05000000074505806
704,-79.77938079833984,0.004511933773756027,0.05000000074505806
705,-84.92371368408203,0.004333582706749439,0.05000000074505806
706,-75.72245788574219,0.004286379087716341,0.05000000074505806
707,-81.92422485351562,0.004305950365960598,0.05000000074505806
708,-84.23866271972656,0.004792295396327972,0.05000000074505806
709,-71.32010650634766,0.005111927632242441,0.05000000074505806
710,-85.01701354980469,0.005491453222930431,0.05000000074505806
711,-95.73247528076172,0.005286065861582756,0.05000000074505806
712,-63.795875549316406,0.005095858126878738,0.05000000074505806
713,-87.15206146240234,0.004918568301945925,0.05000000074505806
714,-77.8144302368164,0.004517711699008942,0.05000000074505806
715,-71.57577514648438,0.004408807028084993,0.05000000074505806
716,-87.52989959716797,0.004809828940778971,0.05000000074505806
717,-19.13762855529785,0.005095205269753933,0.05000000074505806
718,-32.888145446777344,0.004574181046336889,0.05000000074505806
719,-87.42010498046875,0.0045977081172168255,0.05000000074505806
720,-77.43917846679688,0.0044700405560433865,0.05000000074505806
721,-22.135051727294922,0.004398440942168236,0.05000000074505806
722,-78.21701049804688,0.003925287164747715,0.05000000074505806
723,-40.93453598022461,0.004095315467566252,0.05000000074505806
724,-56.580928802490234,0.004480533767491579,0.05000000074505806
725,-63.538143157958984,0.004553545732051134,0.05000000074505806
726,-83.4046401977539,0.004179823212325573,0.05000000074505806
727,-5.807732105255127,0.00418919837102294,0.05000000074505806
728,-79.467529296875,0.0043780202977359295,0.05000000074505806
729,-81.57628631591797,0.004605993162840605,0.05000000074505806
730,-64.08041381835938,0.003963152877986431,0.05000000074505806
731,-81.37216186523438,0.003900415264070034,0.05000000074505806
732,-104.69488525390625,0.004062177613377571,0.05000000074505806
733,-62.44278335571289,0.004041481763124466,0.05000000074505806
734,-116.85014343261719,0.004952648188918829,0.05000000074505806
735,-66.61546325683594,0.00496039679273963,0.05000000074505806
736,-82.93453979492188,0.004703877028077841,0.05000000074505806
737,-41.33711242675781,0.004986153449863195,0.05000000074505806
738,-67.78865814208984,0.005431464873254299,0.05000000074505806
739,-101.45309448242188,0.005298838019371033,0.05000000074505806
740,-12.964432716369629,0.00565581489354372,0.05000000074505806
741,-24.8262882232666,0.005355662200599909,0.05000000074505806
742,-25.950515747070312,0.005576673895120621,0.05000000074505806
743,-75.95670318603516,0.00547631923109293,0.05000000074505806
744,-73.22989654541016,0.005487217102199793,0.05000000074505806
745,-80.98866271972656,0.005526605062186718,0.05000000074505806
746,-43.279380798339844,0.005551986861974001,0.05000000074505806
747,-41.076290130615234,0.005717016756534576,0.05000000074505806
748,-82.27165222167969,0.004883282817900181,0.05000000074505806
749,-54.254638671875,0.004852322395890951,0.05000000074505806
750,-88.60515594482422,0.005244547966867685,0.05000000074505806
751,-82.63401794433594,0.005083199590444565,0.05000000074505806
752,-42.010311126708984,0.004896624479442835,0.05000000074505806
753,-94.46124267578125,0.004860767628997564,0.05000000074505806
754,-103.05618286132812,0.004694371018558741,0.05000000074505806
755,-20.62474250793457,0.004646513611078262,0.05000000074505806
756,-80.50579833984375,0.004816046450287104,0.05000000074505806
757,-52.264949798583984,0.00465463288128376,0.05000000074505806
758,-74.25824737548828,0.0051906225271523,0.05000000074505806
759,-74.90309143066406,0.005282730795443058,0.05000000074505806
760,-79.29793548583984,0.004607370588928461,0.05000000074505806
761,-26.410308837890625,0.0046671186573803425,0.05000000074505806
762,-17.780927658081055,0.00416981615126133,0.05000000074505806
763,-23.8309268951416,0.003926659002900124,0.05000000074505806
764,-54.23814392089844,0.004374057520180941,0.05000000074505806
765,-59.777320861816406,0.00428293040022254,0.05000000074505806
766,-71.06082153320312,0.004685635212808847,0.05000000074505806
767,-78.79175567626953,0.004791107960045338,0.05000000074505806
768,-75.99484252929688,0.004426011350005865,0.05000000074505806
769,-75.2735595703125,0.004561481531709433,0.05000000074505806
770,-81.02783203125,0.004592589568346739,0.05000000074505806
771,-1.7520618438720703,0.005124527961015701,0.05000000074505806
772,-75.26194763183594,0.004692845046520233,0.05000000074505806
773,-91.47464752197266,0.004648707807064056,0.05000000074505806
774,-79.30876159667969,0.004945315886288881,0.05000000074505806
775,-12.6654634475708,0.004771819803863764,0.05000000074505806
776,-59.89896774291992,0.004116247873753309,0.05000000074505806
777,-93.95567321777344,0.004198586568236351,0.05000000074505806
778,-49.286598205566406,0.00447674747556448,0.05000000074505806
779,-71.58402252197266,0.004533406812697649,0.05000000074505806
780,-36.69175338745117,0.004654362332075834,0.05000000074505806
781,-74.10309600830078,0.004530008882284164,0.05000000074505806
782,-73.57783508300781,0.004821308422833681,0.05000000074505806
783,-81.65876007080078,0.004787362180650234,0.05000000074505806
784,-41.576805114746094,0.004525037482380867,0.05000000074505806
785,-63.345359802246094,0.004510200582444668,0.05000000074505806
786,-86.5365982055664,0.004263938870280981,0.05000000074505806
787,-59.04330062866211,0.0043963040225207806,0.05000000074505806
788,-65.41546630859375,0.004811139311641455,0.05000000074505806
789,-104.87525939941406,0.0047258432023227215,0.05000000074505806
790,-77.50205993652344,0.004450980108231306,0.05000000074505806
791,-57.989173889160156,0.004587664268910885,0.05000000074505806
792,-62.098453521728516,0.005694523919373751,0.05000000074505806
793,-91.47577667236328,0.005504293367266655,0.05000000074505806
794,-45.349998474121094,0.005281812511384487,0.05000000074505806
795,-83.58299255371094,0.005517514422535896,0.05000000074505806
796,-96.75515747070312,0.005145158618688583,0.05000000074505806
797,-71.3773193359375,0.0050991252064704895,0.05000000074505806
798,-94.42033386230469,0.004102887120097876,0.05000000074505806
799,-102.476806640625,0.004336652811616659,0.05000000074505806
